conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,tokens_context,inset_score,inset_sentiment,matched_words
1.92e+18,2025-05-14T03:16:38.000Z,1,"@Novitayulianaaa karena gue riding the wave dan harus viral dulu. 

WOI KOMPLAIN BARANG HILANG GUE UDH MAU SEBULAN WOI GADA KEJELASAN @TokopediaCare @tokopedia",1.92e+18,,Novitayulianaaa,in,,0,3,0,https://x.com/gemasest/status/1922491216525930717,8.58e+17,gemasest,karena saya riding the wave dan harus viral dulu woi keluhan _b_a_r_a_n_g_ _h_i_l_a_n_g_ saya sudah mau sebulan woi tidak_ada kejelasan,"['karena', 'saya', 'riding', 'the', 'wave', 'dan', 'harus', 'viral', 'dulu', 'woi', 'keluhan', ' b a r a n g ', ' h i l a n g ', 'saya', 'sudah', 'mau', 'sebulan', 'woi', 'tidak ada', 'kejelasan']",-19.0,Negative,8
1.92e+18,2025-05-14T01:58:31.000Z,2,@bennyalisaputra @Novitayulianaaa @TokopediaCare serius komen begini?,1.92e+18,,bennyalisaputra,in,,0,2,0,https://x.com/shptkk/status/1922471555310801349,1.89e+18,shptkk,serius komen begini,"['serius', 'komen', 'begini']",-6.0,Negative,2
1.92e+18,2025-05-14T01:45:52.000Z,5,"@bennyalisaputra @Novitayulianaaa @TokopediaCare emang gitu kak, menurut aku justruk aturan itu berlogika supaya tidak ada fake buyer yg khawatir mengarah ke penipuan. menurut aku sih itu langkah preventif yg baik.

kalau kakak mau pesen, device nya jgn pake yg pernah login akun toko, jgn pake wifi yg sama",1.92e+18,,bennyalisaputra,in,,0,4,0,https://x.com/katthariinaa/status/1922468373524348938,1.64e+18,katthariinaa,memang begitu kakak menurut aku justruk aturan itu berlogika supaya tidak_ada fake buyer yang khawatir mengarah ke penipuan menurut aku itu langkah preventif yang baik kalau kakak mau memesan device nya jangan_pakai yang pernah login akun toko jangan_pakai wifi yang sama,"['memang', 'begitu', 'kakak', 'menurut', 'aku', 'justruk', 'aturan', 'itu', 'berlogika', 'supaya', 'tidak ada', 'fake', 'buyer', 'yang', 'khawatir', 'mengarah', 'ke', 'penipuan', 'menurut', 'aku', 'itu', 'langkah', 'preventif', 'yang', 'baik', 'kalau', 'kakak', 'mau', 'memesan', 'device', 'nya', 'jangan pakai', 'yang', 'pernah', 'login', 'akun', 'toko', 'jangan pakai', 'wifi', 'yang', 'sama']",-24.0,Negative,20
1.92e+18,2025-05-14T01:10:27.000Z,18,"@Novitayulianaaa Dulu iya, tokped favorit...
Sekarang @tokopedia @TokopediaCare lebih suka sama pelanggan baru daripada pelanggan lama.
Besaran promo lebih besar buat pengguna baru dibanding pengguna lama. Ongkir di tokped juga lebih mahal dari oren.",1.92e+18,,Novitayulianaaa,in,,0,1,0,https://x.com/AndyArdzh/status/1922459458828996812,866382506.0,AndyArdzh,dulu iya tokopedia favorit sekarang lebih suka sama pelanggan baru daripada pelanggan lama besaran promo lebih besar buat pengguna baru dibanding pengguna lama _o_n_g_k_o_s_ _k_i_r_i_m_ di tokopedia juga lebih mahal dari oren,"['dulu', 'iya', 'tokopedia', 'favorit', 'sekarang', 'lebih', 'suka', 'sama', 'pelanggan', 'baru', 'daripada', 'pelanggan', 'lama', 'besaran', 'promo', 'lebih', 'besar', 'buat', 'pengguna', 'baru', 'dibanding', 'pengguna', 'lama', ' o n g k o s ', ' k i r i m ', 'di', 'tokopedia', 'juga', 'lebih', 'mahal', 'dari', 'oren']",7.0,Positive,16
1.92e+18,2025-05-13T12:58:29.000Z,2,"Paket gue 500k diganti buyer pake baut

100% bukti tertera tapi @TokopediaCare malah lebih memilih pembeli nakal

Paket isi Fuel Pump N-Max dibalikin baut 1kg :)

Bayangin, pelakunya sampe ketawa-tawa di akun tiktok dia, tapi @TokopediaCare malah bela dia wkwkwk",1.92e+18,,,in,,0,1,1,https://x.com/nanutraweuy/status/1922275255252308278,1.09e+18,nanutraweuy,paket saya 500k diganti buyer pakai baut 100 bukti tertera tapi malah lebih memilih pembeli nakal paket isi fuel pump n max dibalikin baut 1kg bayangkan pelakunya sampai ketawa tawa di akun tiktok dia tapi malah bela dia wkwkwk,"['paket', 'saya', '500k', 'diganti', 'buyer', 'pakai', 'baut', '100', 'bukti', 'tertera', 'tapi', 'malah', 'lebih', 'memilih', 'pembeli', 'nakal', 'paket', 'isi', 'fuel', 'pump', 'max', 'dibalikin', 'baut', '1kg', 'bayangkan', 'pelakunya', 'sampai', 'ketawa', 'tawa', 'di', 'akun', 'tiktok', 'dia', 'tapi', 'malah', 'bela', 'dia', 'wkwkwk']",-8.0,Negative,13
1.92e+18,2025-05-13T07:27:03.000Z,0,"@alfajri_pj @TokopediaCare @JNE_ID Hai kak, Untuk informasi perihal kirimannya akan disampaikan via DM ya. Mohon menunggu. Thanks ^Adel",1.92e+18,,alfajri_pj,in,,0,0,0,https://x.com/JNECare/status/1922191847973134690,2365077614.0,JNECare,hai kakak untuk informasi perihal kirimannya akan disampaikan _v_i_a_ _d_m_ ya mohon menunggu _t_e_r_i_m_a_ _k_a_s_i_h_ adel,"['hai', 'kakak', 'untuk', 'informasi', 'perihal', 'kirimannya', 'akan', 'disampaikan', ' v i a ', ' d m ', 'ya', 'mohon', 'menunggu', ' t e r i m a ', ' k a s i h ', 'adel']",-1.0,Negative,5
1.86e+18,2025-05-13T02:59:22.000Z,3,"@tokokapten @TokopediaCare @tokopedia Saya kira cuma saya yang lagi sial, ternyata banyak seller di Tokopedia mengalami nasib yang sama. @tokopedia skrg jadi sarang penipuan bagi para buyer yg bisa melihat celah kebodohan @TokopediaCare dalam menghandle masalah. Sungguh miris!",1.92e+18,,tokokapten,in,,0,1,0,https://x.com/jimmylobianto/status/1922124479905366337,76605083.0,jimmylobianto,saya kira cuma saya yang lagi sial ternyata banyak seller di tokopedia mengalami nasib yang sama sekarang jadi sarang penipuan bagi para buyer yang bisa melihat celah kebodohan dalam menghandle masalah sungguh miris,"['saya', 'kira', 'cuma', 'saya', 'yang', 'lagi', 'sial', 'ternyata', 'banyak', 'seller', 'di', 'tokopedia', 'mengalami', 'nasib', 'yang', 'sama', 'sekarang', 'jadi', 'sarang', 'penipuan', 'bagi', 'para', 'buyer', 'yang', 'bisa', 'melihat', 'celah', 'kebodohan', 'dalam', 'menghandle', 'masalah', 'sungguh', 'miris']",-50.0,Negative,22
1.86e+18,2025-05-13T02:57:17.000Z,2,"@tokokapten @TokopediaCare @tokopedia Betul sekali, saya juga sebagai seller dikerjain sama Tokopedia Care, bilangnya mau hubungi saya tapi cuma di miskol. Akhirnya malah pengembalian dana sepihak ke pembeli. INV/20250504/MPL/4544012955 TIDAK PROFESIONAL!",1.92e+18,,tokokapten,in,,0,1,0,https://x.com/jimmylobianto/status/1922123956007375089,76605083.0,jimmylobianto,betul sekali saya juga sebagai seller dikerjain sama tokopedia care bilangnya mau hubungi saya tapi cuma di miskol akhirnya malah _p_e_n_g_e_m_b_a_l_i_a_n_ _d_a_n_a_ sepihak ke pembeli inv 20250504 mpl 4544012955 tidak_profesional,"['betul', 'sekali', 'saya', 'juga', 'sebagai', 'seller', 'dikerjain', 'sama', 'tokopedia', 'care', 'bilangnya', 'mau', 'hubungi', 'saya', 'tapi', 'cuma', 'di', 'miskol', 'akhirnya', 'malah', ' p e n g e m b a l i a n ', ' d a n a ', 'sepihak', 'ke', 'pembeli', 'inv', '20250504', 'mpl', '4544012955', 'tidak profesional']",-14.0,Negative,11
1.92e+18,2025-05-13T01:09:35.000Z,1,"Sy sudah amat jarang ke @tokopedia why? Member platinum downgrade, hrg mahal, free kurir buruk, retur brg ribet &amp; yg diuntungkan seller. @TokopediaCare  tdk memperioritaskan buyer beda sm sebelah buyer dijadikan raja. Tinggal tunggu wktunya aja ini sih",1.92e+18,,,in,,0,2,0,https://x.com/aandryans/status/1922096854021317051,99038790.0,aandryans,saya sudah amat jarang ke why member platinum downgrade hrg mahal free kurir buruk retur brg rumit amp yang diuntungkan seller tidak_memperioritaskan buyer beda sama sebelah buyer dijadikan raja tinggal tunggu wktunya saja ini,"['saya', 'sudah', 'amat', 'jarang', 'ke', 'why', 'member', 'platinum', 'downgrade', 'hrg', 'mahal', 'free', 'kurir', 'buruk', 'retur', 'brg', 'rumit', 'amp', 'yang', 'diuntungkan', 'seller', 'tidak memperioritaskan', 'buyer', 'beda', 'sama', 'sebelah', 'buyer', 'dijadikan', 'raja', 'tinggal', 'tunggu', 'wktunya', 'saja', 'ini']",-25.0,Negative,15
1.92e+18,2025-05-12T10:13:36.000Z,0,"Min @TokopediaCare. Kalo bayar PBB, terus pas udah bayar ternyata salah nomor objek pajaknya, apakah transaksinya bisa dibatalkan? Kalo tidak bisa dibatalkan, kira-kira ada solusi apa ya? Terima kasih banyak.

Cc: @adelladellaide @ruthafritap",1.92e+18,,,in,,0,2,0,https://x.com/jayakabajay/status/1921871372256428360,8.52e+17,jayakabajay,min kalau bayar pbb terus pas sudah bayar ternyata salah nomor objek pajaknya apakah transaksinya bisa dibatalkan kalau tidak_bisa dibatalkan kira kira ada solusi apa ya _t_e_r_i_m_a_ _k_a_s_i_h_ banyak cc,"['min', 'kalau', 'bayar', 'pbb', 'terus', 'pas', 'sudah', 'bayar', 'ternyata', 'salah', 'nomor', 'objek', 'pajaknya', 'apakah', 'transaksinya', 'bisa', 'dibatalkan', 'kalau', 'tidak bisa', 'dibatalkan', 'kira', 'kira', 'ada', 'solusi', 'apa', 'ya', ' t e r i m a ', ' k a s i h ', 'banyak', 'cc']",-17.0,Negative,14
1.92e+18,2025-05-12T02:23:30.000Z,2,@TokopediaCare @tokopedia Kak tokped gaada info loker kah? Hihi minat bgt jadi bagian tokped,1.92e+18,,TokopediaCare,in,,0,6,0,https://x.com/ihugHongJay/status/1921753067067757044,1.32e+18,ihugHongJay,kakak tokopedia tidak_ada info loker kah hihi minat banget jadi bagian tokopedia,"['kakak', 'tokopedia', 'tidak ada', 'info', 'loker', 'kah', 'hihi', 'minat', 'banget', 'jadi', 'bagian', 'tokopedia']",-4.0,Negative,5
1.92e+18,2025-05-12T00:51:22.000Z,0,"@kfcikn @TokopediaCare @tokopedia Hai kak, mohon maaf ya atas ketidaknyamanannya. Perihal tsb sudah Kiya sampaikan melalui DM. Mohon untuk dicek ya. Thanks ^Kiya",1.92e+18,,kfcikn,in,,0,1,0,https://x.com/JNECare/status/1921729881391464929,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ ya _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ perihal tersebut sudah kiya sampaikan _m_e_l_a_l_u_i_ _d_m_ mohon untuk dicek ya _t_e_r_i_m_a_ _k_a_s_i_h_ kiya,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'ya', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'perihal', 'tersebut', 'sudah', 'kiya', 'sampaikan', ' m e l a l u i ', ' d m ', 'mohon', 'untuk', 'dicek', 'ya', ' t e r i m a ', ' k a s i h ', 'kiya']",7.0,Positive,5
1.92e+18,2025-05-11T01:46:36.000Z,3,"saya kecewa dengan tokopedia saat ini, saya register ktp lain di akun seller x tiktok. eh ternyata seller toko lama hrus binding. jadi semua gagal karena wajib 1 ktp. bantu saya @tokopedia @TokopediaCare agar bisa lepas 1 akun ktp yg tidak dipakai.",1.92e+18,,,in,,0,3,0,https://x.com/kmperdrop85/status/1921381393902272597,1.81e+18,kmperdrop85,saya kecewa dengan tokopedia saat ini saya register ktp lain di akun seller x tiktok eh ternyata seller toko lama hrus binding jadi semua gagal karena wajib 1 ktp bantu saya agar bisa lepas 1 akun ktp yang tidak_dipakai,"['saya', 'kecewa', 'dengan', 'tokopedia', 'saat', 'ini', 'saya', 'register', 'ktp', 'lain', 'di', 'akun', 'seller', 'tiktok', 'eh', 'ternyata', 'seller', 'toko', 'lama', 'hrus', 'binding', 'jadi', 'semua', 'gagal', 'karena', 'wajib', 'ktp', 'bantu', 'saya', 'agar', 'bisa', 'lepas', 'akun', 'ktp', 'yang', 'tidak dipakai']",-45.0,Negative,14
1.92e+18,2025-05-11T01:10:58.000Z,1,Min cek dm @TokopediaCare,1.92e+18,,,in,,0,2,0,https://x.com/Hujandisenja/status/1921372425549177103,36906324.0,Hujandisenja,min cek dm,"['min', 'cek', 'dm']",-4.0,Negative,1
1.92e+18,2025-05-09T03:03:00.000Z,0,"@penafarhan @TokopediaCare Hai kak Farhan , mohon infokan nomore resi via Dm ya kak. Agar dilakukan pengecekan kirimannya. Thanks^Dinda",1.92e+18,,penafarhan,in,,0,0,0,https://x.com/JNECare/status/1920675846458618337,2365077614.0,JNECare,hai kakak farhan mohon infokan nomore _n_o_m_o_r_ _r_e_s_i_ _v_i_a_ _d_m_ ya kakak agar dilakukan pengecekan kirimannya _t_e_r_i_m_a_ _k_a_s_i_h_ dinda,"['hai', 'kakak', 'farhan', 'mohon', 'infokan', 'nomore', ' n o m o r ', ' r e s i ', ' v i a ', ' d m ', 'ya', 'kakak', 'agar', 'dilakukan', 'pengecekan', 'kirimannya', ' t e r i m a ', ' k a s i h ', 'dinda']",2.0,Positive,4
1.92e+18,2025-05-08T14:25:34.000Z,5,"@i_m_mortal_ sharing dong, ini si @tokopedia emg udah ga ngasi gratis ongkir sama sekali kah?
Nanya @TokopediaCare ngga dapat balesan. https://t.co/3uEo53YfN9",1.92e+18,https://pbs.twimg.com/media/GqbvI11XMAA_qFv.jpg,i_m_mortal_,in,,0,18,2,https://x.com/AryaYudhaM/status/1920485230491668509,2594574572.0,AryaYudhaM,sharing ini si memang sudah tidak_ngasi gratis _o_n_g_k_o_s_ _k_i_r_i_m_ sama sekali kah bertanya tidak_dapat balesan,"['sharing', 'ini', 'si', 'memang', 'sudah', 'tidak ngasi', 'gratis', ' o n g k o s ', ' k i r i m ', 'sama', 'sekali', 'kah', 'bertanya', 'tidak dapat', 'balesan']",7.0,Positive,7
1.92e+18,2025-05-08T10:51:04.000Z,0,"@zangpisankk @rapliixyz @tokopedia @TokopediaCare @JNE_ID Mohon maaf atas ketidaknyamanannya kak Zang. Perihal paketnya sudah disampaikan kami via DM, mohon dicek ya kak. Trims ^Atta",1.92e+18,,zangpisankk,in,,0,1,0,https://x.com/JNECare/status/1920431247911682185,2365077614.0,JNECare,_m_o_h_o_n_ _m_a_a_f_ _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ kakak zang perihal paketnya sudah disampaikan kami _v_i_a_ _d_m_ mohon dicek ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ atta,"[' m o h o n ', ' m a a f ', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'kakak', 'zang', 'perihal', 'paketnya', 'sudah', 'disampaikan', 'kami', ' v i a ', ' d m ', 'mohon', 'dicek', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'atta']",0.0,Neutral,3
1.92e+18,2025-05-08T07:50:26.000Z,0,@zangpisankk @Dwi_Dwiee @JNE_ID @tokopedia @TokopediaCare Mohon maaf atas ketidaknyamanan yg kakak alami. Info kirimannya sudah disampaikan rekan kami via DM ya kak. Thanks ^Ovi,1.92e+18,,zangpisankk,in,,0,0,0,https://x.com/JNECare/status/1920385791995281695,2365077614.0,JNECare,_m_o_h_o_n_ _m_a_a_f_ atas ketidaknyamanan yang kakak alami info kirimannya sudah disampaikan rekan kami _v_i_a_ _d_m_ ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ ovi,"[' m o h o n ', ' m a a f ', 'atas', 'ketidaknyamanan', 'yang', 'kakak', 'alami', 'info', 'kirimannya', 'sudah', 'disampaikan', 'rekan', 'kami', ' v i a ', ' d m ', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'ovi']",-15.0,Negative,7
1.92e+18,2025-05-08T07:49:02.000Z,0,"@zangpisankk @ghifari_id @JNE_ID @tokopedia @TokopediaCare Hai kak. Mohon maaf, mengenai info kirimannya sudah disampaikan rekan kami via DM ya kak. Thanks ^Ovi",1.92e+18,,zangpisankk,in,,0,0,0,https://x.com/JNECare/status/1920385439615119768,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ mengenai info kirimannya sudah disampaikan rekan kami _v_i_a_ _d_m_ ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ ovi,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'mengenai', 'info', 'kirimannya', 'sudah', 'disampaikan', 'rekan', 'kami', ' v i a ', ' d m ', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'ovi']",0.0,Neutral,5
1.92e+18,2025-05-08T07:07:18.000Z,0,"@zangpisankk @nisanursetya31 @asotnes @tokopedia @TokopediaCare @JNE_ID Hai kak, Dara mengerti atas ketidaknyamanan yg kakak alami. Perihal tsb akan kami respon kembali DM nya untuk info lanjutannya ya. Thanks ^Dara",1.92e+18,,zangpisankk,in,,0,0,0,https://x.com/JNECare/status/1920374937958642053,2365077614.0,JNECare,hai kakak dara mengerti atas ketidaknyamanan yang kakak alami perihal tersebut akan kami respon kembali dm nya untuk info lanjutannya ya _t_e_r_i_m_a_ _k_a_s_i_h_ dara,"['hai', 'kakak', 'dara', 'mengerti', 'atas', 'ketidaknyamanan', 'yang', 'kakak', 'alami', 'perihal', 'tersebut', 'akan', 'kami', 'respon', 'kembali', 'dm', 'nya', 'untuk', 'info', 'lanjutannya', 'ya', ' t e r i m a ', ' k a s i h ', 'dara']",-8.0,Negative,8
1.92e+18,2025-05-08T06:42:55.000Z,0,"@nisanursetya31 @zangpisankk @asotnes @tokopedia @TokopediaCare @JNE_ID Hai kak Annisa, mohon maaf membuat kakak tidak nyaman. Info selanjutnya akan disampaikan via DM. Mohon ditunggu ya kak. Thanks ^Wina",1.92e+18,,nisanursetya31,in,,0,2,0,https://x.com/JNECare/status/1920368800740094020,2365077614.0,JNECare,hai kakak annisa _m_o_h_o_n_ _m_a_a_f_ membuat kakak tidak_nyaman info selanjutnya akan disampaikan _v_i_a_ _d_m_ mohon ditunggu ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ wina,"['hai', 'kakak', 'annisa', ' m o h o n ', ' m a a f ', 'membuat', 'kakak', 'tidak nyaman', 'info', 'selanjutnya', 'akan', 'disampaikan', ' v i a ', ' d m ', 'mohon', 'ditunggu', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'wina']",5.0,Positive,6
1.92e+18,2025-05-08T05:50:14.000Z,0,"@zangpisankk @ryutaflo_ @tokopedia @TokopediaCare @JNE_ID Sekali lagi mohon maaf kak, untuk informasi kiriman akan kami sampaikan kembali via DM ya, mohon ditunggu. Thanks ^Clava",1.92e+18,,zangpisankk,in,,0,0,0,https://x.com/JNECare/status/1920355543832821902,2365077614.0,JNECare,sekali lagi _m_o_h_o_n_ _m_a_a_f_ kakak untuk informasi kiriman akan kami sampaikan kembali _v_i_a_ _d_m_ ya mohon ditunggu _t_e_r_i_m_a_ _k_a_s_i_h_ clava,"['sekali', 'lagi', ' m o h o n ', ' m a a f ', 'kakak', 'untuk', 'informasi', 'kiriman', 'akan', 'kami', 'sampaikan', 'kembali', ' v i a ', ' d m ', 'ya', 'mohon', 'ditunggu', ' t e r i m a ', ' k a s i h ', 'clava']",-3.0,Negative,6
1.92e+18,2025-05-08T04:55:51.000Z,0,"@zangpisankk @asotnes @tokopedia @TokopediaCare @JNE_ID Hai kak, mohon maaf atas ketidaknyamanannya. Perihal tsb, sudah kami sampaikan via DM ya. Silakan dicek secara berkala kak. Thanks ^Kim",1.92e+18,,zangpisankk,in,,0,1,0,https://x.com/JNECare/status/1920341857558474822,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ perihal tersebut sudah kami sampaikan _v_i_a_ _d_m_ ya silakan di_c_e_k_ _s_e_c_a_r_a_ _b_e_r_k_a_l_a_ kakak _t_e_r_i_m_a_ _k_a_s_i_h_ kim,"['hai', 'kakak', ' m o h o n ', ' m a a f ', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'perihal', 'tersebut', 'sudah', 'kami', 'sampaikan', ' v i a ', ' d m ', 'ya', 'silakan', 'di c e k ', ' s e c a r a ', ' b e r k a l a ', 'kakak', ' t e r i m a ', ' k a s i h ', 'kim']",6.0,Positive,4
1.92e+18,2025-05-08T04:43:42.000Z,0,@zangpisankk @ghifari_id @tokopedia @TokopediaCare @JNE_ID Hai kak. Mohon maaf atas ketidaknyamanan yg kakak alami. Informasi lebih lanjut akan kami respon via DM ya kak. Thanks ^Ovi,1.92e+18,,zangpisankk,in,,0,0,0,https://x.com/JNECare/status/1920338799944740998,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ atas ketidaknyamanan yang kakak alami informasi lebih lanjut akan kami respon _v_i_a_ _d_m_ ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ ovi,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'atas', 'ketidaknyamanan', 'yang', 'kakak', 'alami', 'informasi', 'lebih', 'lanjut', 'akan', 'kami', 'respon', ' v i a ', ' d m ', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'ovi']",-10.0,Negative,9
1.92e+18,2025-05-08T04:25:59.000Z,0,"@zangpisankk @ryutaflo_ @tokopedia @TokopediaCare @JNE_ID Hai kak, mohon maaf perihal tsb, sudah kami sampaikan di DM ya kak. Thanks ^Rara",1.92e+18,,zangpisankk,in,,0,1,0,https://x.com/JNECare/status/1920334340099313938,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ perihal tersebut sudah kami sampaikan di dm ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ rara,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'perihal', 'tersebut', 'sudah', 'kami', 'sampaikan', 'di', 'dm', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'rara']",5.0,Positive,3
1.92e+18,2025-05-06T13:03:32.000Z,2,"@cr4zy_k0uzu @intinyadeh @TokopediaCare Hmmm aku bisa kok tapii, jd skrg statusnya aku gabisa pake krn aku minta diblocked dr merekaa. CS via chat juga waktu itu",1.92e+18,,cr4zy_k0uzu,in,,0,1,0,https://x.com/sadsuave/status/1919739811927069130,1.15e+18,sadsuave,hmm aku bisa kok tapii jadi sekarang statusnya aku tidak_bisa pakai karena aku minta diblocked dari merekaa cs via chat juga waktu itu,"['hmm', 'aku', 'bisa', 'kok', 'tapii', 'jadi', 'sekarang', 'statusnya', 'aku', 'tidak bisa', 'pakai', 'karena', 'aku', 'minta', 'diblocked', 'dari', 'merekaa', 'cs', 'via', 'chat', 'juga', 'waktu', 'itu']",-13.0,Negative,9
1.92e+18,2025-05-06T11:21:42.000Z,0,"@Kokoruyuk1 @houzukinoriko @tokopedia @TokopediaCare @DivHumas_Polri Halo sobat siber

Terimakasih atas informasinya.

Kami akan melakukan pendalaman dan penyelidikan terhadap akun yang dimaksud

Jika ada informasi lain yang perlu kami tindak lanjuti silahkan menghubungi kami melalui https://t.co/suAY7gQLYI

Terimakasih🙏🏻  

#SalamPresisi",1.92e+18,,Kokoruyuk1,in,,0,0,0,https://x.com/CCICPolri/status/1919714183270351266,7.35e+17,CCICPolri,halo sobat siber _t_e_r_i_m_a_ _k_a_s_i_h_ atas informasinya kami akan melakukan pendalaman dan penyelidikan terhadap akun yang dimaksud jika ada informasi lain yang perlu kami _t_i_n_d_a_k_ _l_a_n_j_u_t_i silahkan menghubungi kami melalui _t_e_r_i_m_a_ _k_a_s_i_h_,"['halo', 'sobat', 'siber', ' t e r i m a ', ' k a s i h ', 'atas', 'informasinya', 'kami', 'akan', 'melakukan', 'pendalaman', 'dan', 'penyelidikan', 'terhadap', 'akun', 'yang', 'dimaksud', 'jika', 'ada', 'informasi', 'lain', 'yang', 'perlu', 'kami', ' t i n d a k ', ' l a n j u t i', 'silahkan', 'menghubungi', 'kami', 'melalui', ' t e r i m a ', ' k a s i h ']",-17.0,Negative,15
1.92e+18,2025-05-06T11:10:54.000Z,2,"@sadsuave @intinyadeh @TokopediaCare udah pernah request.. tp dibilang ga bisa kakk.. 

cm dijelasin bahwa kalo ga dipake ga akan kena biaya. lah padahal masalahnya kan kita ga pengen ada hubungan apa2 lg sama mereka yakk..",1.92e+18,,sadsuave,in,,0,1,0,https://x.com/cr4zy_k0uzu/status/1919711465570762786,1.49e+18,cr4zy_k0uzu,sudah pernah request tapi dibilang tidak_bisa kakk cm dijelasin bahwa kalau tidak_dipakai tidak_akan kena biaya lah padahal masalahnya kan kita tidak_pengen ada hubungan apa2 lagi sama mereka yakk,"['sudah', 'pernah', 'request', 'tapi', 'dibilang', 'tidak bisa', 'kakk', 'cm', 'dijelasin', 'bahwa', 'kalau', 'tidak dipakai', 'tidak akan', 'kena', 'biaya', 'lah', 'padahal', 'masalahnya', 'kan', 'kita', 'tidak pengen', 'ada', 'hubungan', 'apa2', 'lagi', 'sama', 'mereka', 'yakk']",-9.0,Negative,6
1.92e+18,2025-05-06T09:22:16.000Z,7,"@cr4zy_k0uzu @intinyadeh @TokopediaCare minta diblokir aja sm CS Gojeknya, jadi dr mereka yg blokir gabisa dr kita yg nonaktifin",1.92e+18,,cr4zy_k0uzu,in,,0,1,0,https://x.com/sadsuave/status/1919684126824890877,1.15e+18,sadsuave,minta diblokir saja sama cs gojeknya jadi dari mereka yang blokir tidak_bisa dari kita yang nonaktifin,"['minta', 'diblokir', 'saja', 'sama', 'cs', 'gojeknya', 'jadi', 'dari', 'mereka', 'yang', 'blokir', 'tidak bisa', 'dari', 'kita', 'yang', 'nonaktifin']",-24.0,Negative,9
1.92e+18,2025-05-06T09:15:34.000Z,2,@cr4zy_k0uzu @intinyadeh @TokopediaCare gopaylater dendanya telat sehari 50rb anjir,1.92e+18,,cr4zy_k0uzu,in,,0,2,0,https://x.com/absurdb0yzzz/status/1919682440777630205,1.86e+18,absurdb0yzzz,gopay paylater dendanya telat sehari 50rb anjir,"['gopay', 'paylater', 'dendanya', 'telat', 'sehari', '50rb', 'anjir']",-8.0,Negative,2
1.92e+18,2025-05-06T08:33:23.000Z,132,"@intinyadeh abaikan soal penagihan katena telat bayar.. 

gopaylater skrg emg jelek. bunganya gede. masih mending gopaylater pas jaman kita bisa tentuin limit sendiri itu, ga pake bunga. 

@TokopediaCare kata gw mending bikin cara gmn biar bisa tutup akun gopaylater",1.92e+18,,intinyadeh,in,,3,10,5,https://x.com/cr4zy_k0uzu/status/1919671825283612691,1.49e+18,cr4zy_k0uzu,abaikan soal penagihan katena telat bayar gopay paylater sekarang memang jelek bunganya besar masih lebih baik gopay paylater pas jaman kita bisa tentuin limit sendiri itu tidak_pakai bunga kata saya lebih baik membuat cara bagaimana biar bisa tutup akun gopay paylater,"['abaikan', 'soal', 'penagihan', 'katena', 'telat', 'bayar', 'gopay', 'paylater', 'sekarang', 'memang', 'jelek', 'bunganya', 'besar', 'masih', 'lebih', 'baik', 'gopay', 'paylater', 'pas', 'jaman', 'kita', 'bisa', 'tentuin', 'limit', 'sendiri', 'itu', 'tidak pakai', 'bunga', 'kata', 'saya', 'lebih', 'baik', 'membuat', 'cara', 'bagaimana', 'biar', 'bisa', 'tutup', 'akun', 'gopay', 'paylater']",-35.0,Negative,21
