conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,tokens_context,inset_score,inset_sentiment,matched_words
1.97e+18,2025-10-02T02:35:06.000Z,1,"@ecieslatte @DitjenPajakRI @tokopedia @TokopediaCare Hai, Kak.

Sesuai dengan penjelasan pada tweet sebelumnya, jenis jasa yang dipotong PPh Pasal 23 mengacu pada ketentuan PMK-141/PMK.03/2015 dan sampai dengan saat ini tidak ada mekanisme setor sendiri PPh Pasal 23 ya, Kak.

Tks*Wawi",1.97e+18,,ecieslatte,in,,0,0,0,https://x.com/kring_pajak/status/1973577453730931161,4564565058.0,kring_pajak,hai kakak sesuai dengan penjelasan pada tweet sebelumnya jenis jasa yang dipotong pph pasal 23 mengacu pada ketentuan pmk 141 pmk 03 2015 dan sampai dengan saat ini tidak_ada mekanisme setor sendiri pph pasal 23 ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ wawi,"['hai', 'kakak', 'sesuai', 'dengan', 'penjelasan', 'pada', 'tweet', 'sebelumnya', 'jenis', 'jasa', 'yang', 'dipotong', 'pph', 'pasal', '23', 'mengacu', 'pada', 'ketentuan', 'pmk', '141', 'pmk', '03', '2015', 'dan', 'sampai', 'dengan', 'saat', 'ini', 'tidak ada', 'mekanisme', 'setor', 'sendiri', 'pph', 'pasal', '23', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'wawi']",-9.0,Negative,12
1.97e+18,2025-10-01T06:52:45.000Z,0,"@luzandini @TokopediaCare @tokopedia @BANKBRI_ID @luzandini Halo kak Luzan, mohon maaf sebelumnya. Berdasarkan informasi gambar tsb tetap Aura sarankan kakak dapat konfirmasi dengan pihak Cs marketplace Tokopedia lebih lanjut ya kak terkait proses refund dana kirimannya kak :) Thanks ^ Aura",1.97e+18,,luzandini,in,,0,0,0,https://x.com/JNECare/status/1973279904520364415,2365077614.0,JNECare,halo kakak luzan _m_o_h_o_n_ _m_a_a_f_ sebelumnya berdasarkan informasi gambar tersebut tetap aura sarankan kakak dapat konfirmasi dengan pihak cs marketplace tokopedia lebih lanjut ya kakak terkait proses pengembalian dana dana kirimannya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ aura,"['halo', 'kakak', 'luzan', ' m o h o n ', ' m a a f ', 'sebelumnya', 'berdasarkan', 'informasi', 'gambar', 'tersebut', 'tetap', 'aura', 'sarankan', 'kakak', 'dapat', 'konfirmasi', 'dengan', 'pihak', 'cs', 'marketplace', 'tokopedia', 'lebih', 'lanjut', 'ya', 'kakak', 'terkait', 'proses', 'pengembalian', 'dana', 'dana', 'kirimannya', 'kakak', ' t e r i m a ', ' k a s i h ', 'aura']",-2.0,Negative,15
1.97e+18,2025-09-30T14:35:25.000Z,0,@irvadr @BPJSKesehatanRI @TokopediaCare Hai kak irvadr maaf ya udah buat kakak ga nyaman terkait kendala yang kakak alami. Agar aku bisa bantu boleh infoin SS kendala kakak melalui @ShopeeCare. Aku tunggu ya kak^NB,1.97e+18,,irvadr,in,,0,0,0,https://x.com/ShopeeCare/status/1973033949418111327,3410708592.0,ShopeeCare,hai kakak irvadr maaf ya sudah untuk kakak tidak_nyaman terkait kendala yang kakak alami agar aku bisa bantu boleh informasikan screenshot kendala kakak melalui aku tunggu ya kakak nb,"['hai', 'kakak', 'irvadr', 'maaf', 'ya', 'sudah', 'untuk', 'kakak', 'tidak nyaman', 'terkait', 'kendala', 'yang', 'kakak', 'alami', 'agar', 'aku', 'bisa', 'bantu', 'boleh', 'informasikan', 'screenshot', 'kendala', 'kakak', 'melalui', 'aku', 'tunggu', 'ya', 'kakak', 'nb']",-11.0,Negative,15
1.97e+18,2025-09-30T13:33:33.000Z,0,@irvadr @TokopediaCare @ShopeeCare Salam. Mohon dipastikan Virtual Account sudah sesuai dengan data milik Sahabat. Silahkan mencoba melakukan pembayaran secara berkala. Terima kasih. :) -sari,1.97e+18,,irvadr,in,,0,0,0,https://x.com/BPJSKesehatanRI/status/1973018381113831916,1522337929.0,BPJSKesehatanRI,salam mohon dipastikan virtual account sudah sesuai dengan data milik sahabat silahkan mencoba melakukan pembayaran secara berkala _t_e_r_i_m_a_ _k_a_s_i_h_ sari,"['salam', 'mohon', 'dipastikan', 'virtual', 'account', 'sudah', 'sesuai', 'dengan', 'data', 'milik', 'sahabat', 'silahkan', 'mencoba', 'melakukan', 'pembayaran', 'secara', 'berkala', ' t e r i m a ', ' k a s i h ', 'sari']",-4.0,Negative,7
1.97e+18,2025-09-29T12:20:57.000Z,0,"@ErickYt__ @TokopediaCare @tokopedia @JNE_ID Hai kak Erick, mohon maaf untuk informasinya kami sampaikan via DM ya. Thanks Dani",1.97e+18,,ErickYt__,in,,0,0,0,https://x.com/JNECare/status/1972637720716669119,2365077614.0,JNECare,hai kakak erick _m_o_h_o_n_ _m_a_a_f_ untuk informasinya kami sampaikan via pesan langsung ya _t_e_r_i_m_a_ _k_a_s_i_h_ dani,"['hai', 'kakak', 'erick', ' m o h o n ', ' m a a f ', 'untuk', 'informasinya', 'kami', 'sampaikan', 'via', 'pesan', 'langsung', 'ya', ' t e r i m a ', ' k a s i h ', 'dani']",9.0,Positive,5
1.97e+18,2025-09-29T12:01:09.000Z,0,@ErickYt__ @TokopediaCare @JNE_ID Hai kak Erick. Mohon maaf sudah membuat kakak tidak nyaman. Terkait informasinya kami sampaikan via DM ya kak. Thanks Sandi,1.97e+18,,ErickYt__,in,,0,0,0,https://x.com/JNECare/status/1972632738210652436,2365077614.0,JNECare,hai kakak erick _m_o_h_o_n_ _m_a_a_f_ sudah membuat kakak tidak_nyaman terkait informasinya kami sampaikan via pesan langsung ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ kata sandi,"['hai', 'kakak', 'erick', ' m o h o n ', ' m a a f ', 'sudah', 'membuat', 'kakak', 'tidak nyaman', 'terkait', 'informasinya', 'kami', 'sampaikan', 'via', 'pesan', 'langsung', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'kata', 'sandi']",4.0,Positive,9
1.97e+18,2025-09-29T11:53:19.000Z,0,"@ErickYt__ @TokopediaCare @JNE_ID @ErickYt__ Mohon maaf, terkait informasinya sudah disampaikan via DM kak. Mohon dicek dahulu ya. Trims Denis",1.97e+18,,ErickYt__,in,,0,1,0,https://x.com/JNECare/status/1972630768292962423,2365077614.0,JNECare,_m_o_h_o_n_ _m_a_a_f_ terkait informasinya sudah disampaikan via pesan langsung kakak mohon dicek dahulu ya _t_e_r_i_m_a_ _k_a_s_i_h_ denis,"[' m o h o n ', ' m a a f ', 'terkait', 'informasinya', 'sudah', 'disampaikan', 'via', 'pesan', 'langsung', 'kakak', 'mohon', 'dicek', 'dahulu', 'ya', ' t e r i m a ', ' k a s i h ', 'denis']",-2.0,Negative,8
1.97e+18,2025-09-29T11:38:48.000Z,0,"@ErickYt__ @TokopediaCare @JNE_ID @ErickYt__ Malam kak. Mohon maaf terkait informasinya sudah disampaikan rekan Rio via DM kak, untuk balasan DM nya saya cek kembali ya. Mohon ditunggu. Trims Denis",1.97e+18,,ErickYt__,in,,0,2,0,https://x.com/JNECare/status/1972627114773086572,2365077614.0,JNECare,malam kakak _m_o_h_o_n_ _m_a_a_f_ terkait informasinya sudah disampaikan rekan rio via pesan langsung kakak untuk balasan pesan langsung nya saya cek kembali ya mohon menunggu _t_e_r_i_m_a_ _k_a_s_i_h_ denis,"['malam', 'kakak', ' m o h o n ', ' m a a f ', 'terkait', 'informasinya', 'sudah', 'disampaikan', 'rekan', 'rio', 'via', 'pesan', 'langsung', 'kakak', 'untuk', 'balasan', 'pesan', 'langsung', 'nya', 'saya', 'cek', 'kembali', 'ya', 'mohon', 'menunggu', ' t e r i m a ', ' k a s i h ', 'denis']",-11.0,Negative,15
1.97e+18,2025-09-29T03:50:45.000Z,0,"@catsandkatzen @tokopedia @TokopediaCare @JNE_ID @catsandkatzen Hai kak Catsan, mohon maaf sekali sudah buat kakak tdk nyaman. Namun saat ini tidak ada informasi kiriman tsb ditilep sesuai yg kakak sampaikan. Untuk info lebih lanjut mohon ditunggu kembali akan segera kami respon DM kakak. Thanks Dara",1.97e+18,,catsandkatzen,in,,0,1,0,https://x.com/JNECare/status/1972509325336941021,2365077614.0,JNECare,hai kakak catsan _m_o_h_o_n_ _m_a_a_f_ sekali sudah untuk kakak tidak_nyaman namun saat ini tidak_ada informasi kiriman tersebut ditilep sesuai yang kakak sampaikan untuk info lebih lanjut mohon menunggu kembali akan segera kami respon pesan langsung kakak _t_e_r_i_m_a_ _k_a_s_i_h_ dara,"['hai', 'kakak', 'catsan', ' m o h o n ', ' m a a f ', 'sekali', 'sudah', 'untuk', 'kakak', 'tidak nyaman', 'namun', 'saat', 'ini', 'tidak ada', 'informasi', 'kiriman', 'tersebut', 'ditilep', 'sesuai', 'yang', 'kakak', 'sampaikan', 'untuk', 'info', 'lebih', 'lanjut', 'mohon', 'menunggu', 'kembali', 'akan', 'segera', 'kami', 'respon', 'pesan', 'langsung', 'kakak', ' t e r i m a ', ' k a s i h ', 'dara']",-18.0,Negative,15
1.97e+18,2025-09-29T03:34:47.000Z,0,"@catsandkatzen @tokopedia @TokopediaCare @JNE_ID @catsandkatzen Hai kak Catsan, mohon maaf sudah buat kakak tidak nyaman perihal tsb. Mohon menunggu informasinya akan kami respon via DM yg telah kakak kirimkan ya. Thanks Dara",1.97e+18,,catsandkatzen,in,,0,1,0,https://x.com/JNECare/status/1972505309425123675,2365077614.0,JNECare,hai kakak catsan _m_o_h_o_n_ _m_a_a_f_ sudah untuk kakak tidak_nyaman perihal tersebut mohon menunggu informasinya akan kami respon via pesan langsung yang telah kakak kirimkan ya _t_e_r_i_m_a_ _k_a_s_i_h_ dara,"['hai', 'kakak', 'catsan', ' m o h o n ', ' m a a f ', 'sudah', 'untuk', 'kakak', 'tidak nyaman', 'perihal', 'tersebut', 'mohon', 'menunggu', 'informasinya', 'akan', 'kami', 'respon', 'via', 'pesan', 'langsung', 'yang', 'telah', 'kakak', 'kirimkan', 'ya', ' t e r i m a ', ' k a s i h ', 'dara']",-1.0,Negative,10
1.97e+18,2025-09-29T02:14:41.000Z,2,"@bukananonseram @ecommurz @tokopedia @TokopediaCare @Kneotrino stres, selain tokped si brand kaya oren dan lazdut juga sama weh kadang kalo geser ig atau facebook suka nongol aneh aneh, gimana kalo diliat sama anak kecil??",1.97e+18,,bukananonseram,in,,0,1,0,https://x.com/pritiyyy/status/1972485151348437043,1.63e+18,pritiyyy,stres selain tokopedia si brand seperti oren dan lazdut juga sama weh kadang kalau geser ig atau facebook suka nongol aneh aneh bagaimana kalau diliat sama anak kecil,"['stres', 'selain', 'tokopedia', 'si', 'brand', 'seperti', 'oren', 'dan', 'lazdut', 'juga', 'sama', 'weh', 'kadang', 'kalau', 'geser', 'ig', 'atau', 'facebook', 'suka', 'nongol', 'aneh', 'aneh', 'bagaimana', 'kalau', 'diliat', 'sama', 'anak', 'kecil']",-20.0,Negative,14
1.97e+18,2025-09-28T12:45:53.000Z,0,"@taek00chi @TokopediaCare @taek00chi  Hai Sahabat @taek00chi, maaf atas ketidaknyamanannya. Jika transaksi yg digukan menggunakan Livin' by Mandiri terkiat gagal top up e-money serta sudah mengurangi saldo pd rekening Sahabat, dimohon utk melakukan pengecekan dengan menghubungi layanan mandiri call 14000",1.97e+18,,taek00chi,in,,0,0,0,https://x.com/mandiricare/status/1972281610155467072,589600174.0,mandiricare,hai sahabat maaf _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ jika transaksi yang digukan menggunakan livin by mandiri terkiat gagal top up e money serta sudah mengurangi saldo pd rekening sahabat dimohon untuk melakukan pengecekan dengan menghubungi layanan mandiri call 1400,"['hai', 'sahabat', 'maaf', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'jika', 'transaksi', 'yang', 'digukan', 'menggunakan', 'livin', 'by', 'mandiri', 'terkiat', 'gagal', 'top', 'up', 'money', 'serta', 'sudah', 'mengurangi', 'saldo', 'pd', 'rekening', 'sahabat', 'dimohon', 'untuk', 'melakukan', 'pengecekan', 'dengan', 'menghubungi', 'layanan', 'mandiri', 'call', '1400']",-8.0,Negative,15
1.97e+18,2025-09-28T07:21:58.000Z,25,@bukananonseram @ecommurz @tokopedia @TokopediaCare @Kneotrino Bau matahari+telor?,1.97e+18,,bukananonseram,in,,0,0,1,https://x.com/Mars_8888/status/1972200092808761598,1.48e+18,Mars_8888,bau matahari telor,"['bau', 'matahari', 'telor']",-2.0,Negative,2
1.97e+18,2025-09-09T23:41:53.000Z,0,"@mioowng @tokopedia @TokopediaCare @mioowng Halo Sahabat @mioowng, mohon maaf atas kendala yang dialami. Apabila yang dimaksud sudah melakukan top up e-money, silakan untuk update atau pembaruan saldo mandiri e-money terlebih dahulu melalui beberapa cara yaitu : 
- Aplikasi Livin' by Mandiri dengan fitur NFC 
-",1.97e+18,,mioowng,in,,0,1,0,https://x.com/mandiricare/status/1965561327348539591,589600174.0,mandiricare,halo sahabat _m_o_h_o_n_ _m_a_a_f_ atas kendala yang dialami apabila yang dimaksud sudah melakukan top up e money silakan untuk pembaruan atau pembaruan saldo mandiri e money terlebih dahulu melalui beberapa cara yaitu aplikasi livin by mandiri dengan fitur nfc,"['halo', 'sahabat', ' m o h o n ', ' m a a f ', 'atas', 'kendala', 'yang', 'dialami', 'apabila', 'yang', 'dimaksud', 'sudah', 'melakukan', 'top', 'up', 'money', 'silakan', 'untuk', 'pembaruan', 'atau', 'pembaruan', 'saldo', 'mandiri', 'money', 'terlebih', 'dahulu', 'melalui', 'beberapa', 'cara', 'yaitu', 'aplikasi', 'livin', 'by', 'mandiri', 'dengan', 'fitur', 'nfc']",-11.0,Negative,16
1.97e+18,2025-09-09T17:22:07.000Z,0,@_tivani4 @TokopediaCare @tokopedia @_tivani4 Yuk Kak Tivania lanjutkan interaksinya di DM ya. Kita akan bantu kendalanya. Makasih :) -Zidane,1.97e+18,,_tivani4,in,,0,0,0,https://x.com/Telkomsel/status/1965465756340220210,255409050.0,Telkomsel,yuk kakak tivania lanjutkan interaksinya di pesan langsung ya kita akan bantu kendalanya _t_e_r_i_m_a_ _k_a_s_i_h_ zidane,"['yuk', 'kakak', 'tivania', 'lanjutkan', 'interaksinya', 'di', 'pesan', 'langsung', 'ya', 'kita', 'akan', 'bantu', 'kendalanya', ' t e r i m a ', ' k a s i h ', 'zidane']",5.0,Positive,6
1.97e+18,2025-09-09T08:58:30.000Z,0,"@yauhoaa @TokopediaCare Punyaku bsa kak, cba install ulang apps nya",1.97e+18,,yauhoaa,in,,0,1,0,https://x.com/xkode06/status/1965339016041300198,1.31e+18,xkode06,punyaku bisa kakak cba install ulang apps nya,"['punyaku', 'bisa', 'kakak', 'cba', 'install', 'ulang', 'apps', 'nya']",0.0,Neutral,0
1.96e+18,2025-09-08T00:47:44.000Z,0,"@TheBron14622172 @maman1965 @JNE_ID @azko_id @idx_channel @JohariZein @KawanLazada @tiktok @tokopedia @TokopediaCare @eripalgunadi @Bisniscom @FT @AVNMediaNetwork @kompasiana @TirtoID @TheBron14622172 Halo kak, mohon maaf sebelumnya. Untuk informasi kirimannya sudah disampaikan melalui DM ya :) Thanks ^ Aura",1.96e+18,,TheBron14622172,in,,0,0,0,https://x.com/JNECare/status/1964853122615890180,2365077614.0,JNECare,halo kakak _m_o_h_o_n_ _m_a_a_f_ sebelumnya untuk informasi kirimannya sudah disampaikan melalui pesan langsung ya _t_e_r_i_m_a_ _k_a_s_i_h_ aura,"['halo', 'kakak', ' m o h o n ', ' m a a f ', 'sebelumnya', 'untuk', 'informasi', 'kirimannya', 'sudah', 'disampaikan', 'melalui', 'pesan', 'langsung', 'ya', ' t e r i m a ', ' k a s i h ', 'aura']",3.0,Positive,7
1.96e+18,2025-09-08T00:35:08.000Z,0,"@TheBron14622172 @maman1965 @JNE_ID @azko_id @idx_channel @JohariZein @KawanLazada @tiktok @tokopedia @TokopediaCare @eripalgunadi @TheBron14622172  Hai kak, mohon maaf sudah menunggu lama. Terkait kiriman sudah kami balas via DM ya. Thanks Jesi",1.96e+18,,TheBron14622172,in,,0,1,0,https://x.com/JNECare/status/1964849953874059325,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ sudah menunggu lama terkait kiriman sudah kami balas via pesan langsung ya _t_e_r_i_m_a_ _k_a_s_i_h_ jesi,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'sudah', 'menunggu', 'lama', 'terkait', 'kiriman', 'sudah', 'kami', 'balas', 'via', 'pesan', 'langsung', 'ya', ' t e r i m a ', ' k a s i h ', 'jesi']",-10.0,Negative,10
1.96e+18,2025-09-08T00:20:37.000Z,0,"@TheBron14622172 @maman1965 @JNE_ID @azko_id @idx_channel @JohariZein @KawanLazada @tiktok @tokopedia @TokopediaCare @TheBron14622172 Hai kak, mohon maaf atas kejadian yg kakak alami dan kami tdk menginginkan hal tsb terjadi. Informasi mengenai paketnya kami sampaikan via DM ya. Thanks Fia",1.96e+18,,TheBron14622172,in,,0,1,0,https://x.com/JNECare/status/1964846299108593921,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ atas kejadian yang kakak alami dan kami tidak_menginginkan hal tersebut terjadi informasi mengenai paketnya kami sampaikan via pesan langsung ya _t_e_r_i_m_a_ _k_a_s_i_h_ fia,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'atas', 'kejadian', 'yang', 'kakak', 'alami', 'dan', 'kami', 'tidak menginginkan', 'hal', 'tersebut', 'terjadi', 'informasi', 'mengenai', 'paketnya', 'kami', 'sampaikan', 'via', 'pesan', 'langsung', 'ya', ' t e r i m a ', ' k a s i h ', 'fia']",-7.0,Negative,10
1.96e+18,2025-09-07T23:57:01.000Z,0,"@TheBron14622172 @maman1965 @JNE_ID @azko_id @idx_channel @JohariZein @KawanLazada @tiktok @tokopedia @TokopediaCare @TheBron14622172 Hai kak, mohon maaf sudah buat tidak nyaman. Terkait kirimannya kami sampaikan via DM ya. Thanks Jesi",1.96e+18,,TheBron14622172,in,,0,1,0,https://x.com/JNECare/status/1964840359902790033,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ sudah untuk tidak_nyaman terkait kirimannya kami sampaikan via pesan langsung ya _t_e_r_i_m_a_ _k_a_s_i_h_ jesi,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'sudah', 'untuk', 'tidak nyaman', 'terkait', 'kirimannya', 'kami', 'sampaikan', 'via', 'pesan', 'langsung', 'ya', ' t e r i m a ', ' k a s i h ', 'jesi']",2.0,Positive,6
1.96e+18,2025-09-07T16:09:20.000Z,0,"@TheBron14622172 @JNE_ID @tokopedia @TokopediaCare @JohariZein @eripalgunadi @TheBron14622172 Maaf ya kak, untuk informasi kiriman sdh kami sampaikan via DM. Thanks Sonny",1.96e+18,,TheBron14622172,in,,0,0,0,https://x.com/JNECare/status/1964722662623572116,2365077614.0,JNECare,maaf ya kakak untuk informasi kiriman sudah kami sampaikan via pesan langsung _t_e_r_i_m_a_ _k_a_s_i_h_ sonny,"['maaf', 'ya', 'kakak', 'untuk', 'informasi', 'kiriman', 'sudah', 'kami', 'sampaikan', 'via', 'pesan', 'langsung', ' t e r i m a ', ' k a s i h ', 'sonny']",-4.0,Negative,6
1.96e+18,2025-09-07T15:51:55.000Z,0,@TheBron14622172 @JNE_ID @tokopedia @TokopediaCare @JohariZein @eripalgunadi @TheBron14622172 Hai kak. Kami mohon maaf atas ketidaknyamanannya. Boleh infokan nomor resinya via DM? Agar kami cek lebih lanjut. Thanks Sonny,1.96e+18,,TheBron14622172,in,,0,1,0,https://x.com/JNECare/status/1964718278791586041,2365077614.0,JNECare,hai kakak kami _m_o_h_o_n_ _m_a_a_f_ _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ boleh infokan nomor nomor resi via pesan langsung agar kami cek lebih lanjut _t_e_r_i_m_a_ _k_a_s_i_h_ sonny,"['hai', 'kakak', 'kami', ' m o h o n ', ' m a a f ', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'boleh', 'infokan', 'nomor', 'nomor', 'resi', 'via', 'pesan', 'langsung', 'agar', 'kami', 'cek', 'lebih', 'lanjut', ' t e r i m a ', ' k a s i h ', 'sonny']",-6.0,Negative,8
1.96e+18,2025-09-07T03:33:25.000Z,0,"@IanRCH11 @tokopedia @TokopediaCare @IanRCH11 Apabila pengirimannya benar menggunakan JNE dan sdh lebih dari 1x24 jam mohon mengirimkan foto lembar resi asli secara lengkap, jelas dan tdk terpotong. Thanks (2/2) Aily",1.96e+18,,IanRCH11,in,,0,1,0,https://x.com/JNECare/status/1964532431475921165,2365077614.0,JNECare,apabila pengirimannya benar menggunakan jne dan sudah lebih dari 1x24 jam mohon mengirimkan foto bukti lembar nomor resi asli secara lengkap jelas dan tidak_terpotong _t_e_r_i_m_a_ _k_a_s_i_h_ 2 2 aily,"['apabila', 'pengirimannya', 'benar', 'menggunakan', 'jne', 'dan', 'sudah', 'lebih', 'dari', '1x24', 'jam', 'mohon', 'mengirimkan', 'foto', 'bukti', 'lembar', 'nomor', 'resi', 'asli', 'secara', 'lengkap', 'jelas', 'dan', 'tidak terpotong', ' t e r i m a ', ' k a s i h ', 'aily']",-14.0,Negative,10
1.96e+18,2025-09-07T03:33:14.000Z,0,"@IanRCH11 @tokopedia @TokopediaCare @IanRCH11 Hai kak Ian, mohon maaf sebelumnya. Aily cek resi TKP5045695230 tdk terbaca di sistem. Mohon infokan via DM untuk tanggal dan jam paket dikirim, jika blm sampai 1x24 jam dari pengiriman blm bisa terbaca. (1/2) Aily",1.96e+18,,IanRCH11,in,,0,0,0,https://x.com/JNECare/status/1964532384465830099,2365077614.0,JNECare,hai kakak ian _m_o_h_o_n_ _m_a_a_f_ sebelumnya aily cek nomor resi tkp5045695230 tidak_terbaca di sistem mohon infokan via pesan langsung untuk tanggal dan jam paket dikirim jika belum_sampai 1x24 jam dari pengiriman belum_bisa terbaca 1 2 aily,"['hai', 'kakak', 'ian', ' m o h o n ', ' m a a f ', 'sebelumnya', 'aily', 'cek', 'nomor', 'resi', 'tkp5045695230', 'tidak terbaca', 'di', 'sistem', 'mohon', 'infokan', 'via', 'pesan', 'langsung', 'untuk', 'tanggal', 'dan', 'jam', 'paket', 'dikirim', 'jika', 'belum sampai', '1x24', 'jam', 'dari', 'pengiriman', 'belum bisa', 'terbaca', 'aily']",-13.0,Negative,11
1.96e+18,2025-09-05T12:54:37.000Z,1,"@TuankuNanSati @TokopediaCare @TuankuNanSati Hai kak, mohon maaf banget ya atas ketidaknyamanannya. Utk informasinya akan disampaikan melalui DM, mohon ditunggu responnya. Thx 🙏 Rio",1.96e+18,,TuankuNanSati,in,,0,1,0,https://x.com/JNECare/status/1963948886759751723,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ banget ya _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ untuk informasinya akan disampaikan melalui pesan langsung mohon menunggu responnya _t_e_r_i_m_a_ _k_a_s_i_h_ rio,"['hai', 'kakak', ' m o h o n ', ' m a a f ', 'banget', 'ya', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'untuk', 'informasinya', 'akan', 'disampaikan', 'melalui', 'pesan', 'langsung', 'mohon', 'menunggu', 'responnya', ' t e r i m a ', ' k a s i h ', 'rio']",8.0,Positive,9
1.96e+18,2025-09-04T10:19:58.000Z,0,"@AtiekWidjonarko @tokopedia @TokopediaCare @AtiekWidjonarko Hai kak Atiek Widjonarko, mohon maaf sudah buat tidak nyaman. Terkait info laporan dan kirimannya sudah kami sampaikan via DM ya kak. Thanks Jesi",1.96e+18,,AtiekWidjonarko,in,,0,0,0,https://x.com/JNECare/status/1963547579679215950,2365077614.0,JNECare,hai kakak atiek widjonarko _m_o_h_o_n_ _m_a_a_f_ sudah untuk tidak_nyaman terkait info laporan dan kirimannya sudah kami sampaikan via pesan langsung ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ jesi,"['hai', 'kakak', 'atiek', 'widjonarko', ' m o h o n ', ' m a a f ', 'sudah', 'untuk', 'tidak nyaman', 'terkait', 'info', 'laporan', 'dan', 'kirimannya', 'sudah', 'kami', 'sampaikan', 'via', 'pesan', 'langsung', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'jesi']",-8.0,Negative,9
1.96e+18,2025-09-04T10:12:58.000Z,0,"@AtiekWidjonarko @JNE_ID @tokopedia @TokopediaCare @AtiekWidjonarko Hai kak Atiek, atas ketidaknyamanannya mohon maaf kak. Informasi kiriman disampaikan via DM ya kak. Thanks ^ Futuh",1.96e+18,,AtiekWidjonarko,in,,0,1,0,https://x.com/JNECare/status/1963545818423865802,2365077614.0,JNECare,hai kakak atiek _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ _m_o_h_o_n_ _m_a_a_f_ kakak informasi kiriman disampaikan via pesan langsung ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ futuh,"['hai', 'kakak', 'atiek', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', ' m o h o n ', ' m a a f ', 'kakak', 'informasi', 'kiriman', 'disampaikan', 'via', 'pesan', 'langsung', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'futuh']",4.0,Positive,5
1.96e+18,2025-09-04T05:57:27.000Z,0,"@abumuadzalfatih @JNE_ID @TokopediaCare @abumuadzalfatih Hi kak, mohon maaf untuk informasi kiriman sudah kami sampaikan via DM ya, mohon dicek :) Thanks Clava",1.96e+18,,abumuadzalfatih,in,,0,0,0,https://x.com/JNECare/status/1963481512801943938,2365077614.0,JNECare,hi kakak _m_o_h_o_n_ _m_a_a_f_ untuk informasi kiriman sudah kami sampaikan via pesan langsung ya mohon dicek _t_e_r_i_m_a_ _k_a_s_i_h_ clava,"['hi', 'kakak', ' m o h o n ', ' m a a f ', 'untuk', 'informasi', 'kiriman', 'sudah', 'kami', 'sampaikan', 'via', 'pesan', 'langsung', 'ya', 'mohon', 'dicek', ' t e r i m a ', ' k a s i h ', 'clava']",-2.0,Negative,7
1.94e+18,2025-08-28T16:46:34.000Z,0,@LiezDrew_ @TokopediaCare Semangaaattt🤩🤩🤩,1.96e+18,,LiezDrew_,in,,0,0,0,https://x.com/tokopedia/status/1961108155628433892,72293042.0,tokopedia,semangaatt,['semangaatt'],0.0,Neutral,0
1.94e+18,2025-08-28T16:46:17.000Z,0,@LiezDrew_ @TokopediaCare Cakeeeppp🤩🤩,1.96e+18,,LiezDrew_,en,,0,0,0,https://x.com/tokopedia/status/1961108082215588191,72293042.0,tokopedia,cakeepp,['cakeepp'],0.0,Neutral,0
